Title,URL,Time,Channel
プロトディスコ,https://music.youtube.com/watch?v=cVTvWzLjm5c,2024-10-16T14:55:09.200Z,ぬゆり - Topic
酔いどれ知らず,https://music.youtube.com/watch?v=AqMVIqCicIo,2024-10-16T14:52:54.295Z,Kanaria - Topic
退廃的人生讃歌,https://music.youtube.com/watch?v=XMvGI5zqJg4,2024-10-16T14:49:17.930Z,Ro2noki - Topic
マッチ売りの転売ヤー,https://music.youtube.com/watch?v=jnzhin5VS_g,2024-10-16T14:46:27.060Z,nazoJ - Topic
オーバーライド,https://music.youtube.com/watch?v=5ic1N2bBRkM,2024-10-16T14:44:08.778Z,Yoshida Yasei - Topic
BRAIN,https://music.youtube.com/watch?v=vqsdUXUxdq8,2024-10-16T14:41:31.520Z,Kanaria - Topic
World's Smallest Violin,https://music.youtube.com/watch?v=M7X8W1HbtRQ,2024-10-16T14:34:13.574Z,AJR - Topic
米津玄師　MV「MAD HEAD LOVE」,https://music.youtube.com/watch?v=xCIJJ2Rb368,2024-10-16T10:40:40.035Z,Kenshi Yonezu  米津玄師
ヨルシカ - だから僕は音楽を辞めた (Music Video),https://music.youtube.com/watch?v=KTZ-y85Erus,2024-10-16T10:36:33.944Z,ヨルシカ / n-buna Official
DUSTCELL - Heaven and Hell,https://music.youtube.com/watch?v=cGSNaQ8EoS0,2024-10-16T10:32:23.917Z,DUSTCELL
フラジール／天音かなた(cover),https://music.youtube.com/watch?v=4N3smY1pKgo,2024-10-16T10:27:53.910Z,Kanata Ch. 天音かなた
YOASOBI「祝福」Official Music Video (『機動戦士ガンダム 水星の魔女』オープニングテーマ),https://music.youtube.com/watch?v=3eytpBOkOFA,2024-10-16T10:24:36.368Z,Ayase / YOASOBI
Subtitle (Official髭男dism) ／ダズビー COVER,https://music.youtube.com/watch?v=9F8wJA4d7sQ,2024-10-16T10:19:30.928Z,DAZBEE official
【超学生×緑仙】怪物 @歌ってみた,https://music.youtube.com/watch?v=WOM2omPVIGQ,2024-10-16T10:15:55.598Z,Chogakusei Official
なんてもないや - RADWIMPS / Covered by 理芽 / RIM,https://music.youtube.com/watch?v=lEKmKGmflOw,2024-10-16T10:10:05.307Z,理芽 -RIM-
【歌ってみた】カフネ covered by 花譜,https://music.youtube.com/watch?v=2VpGmUQM37A,2024-10-16T10:06:11.305Z,花譜 -KAF-
廻廻奇譚 - Eve MV,https://music.youtube.com/watch?v=1tk1pqwrOys,2024-10-16T10:02:28.203Z,Eve
Mrs. GREEN APPLE - インフェルノ（Inferno）,https://music.youtube.com/watch?v=wfCcs0vLysk,2024-10-16T09:58:46.938Z,Mrs. GREEN APPLE
グッド・バイ / john (covered by 緑仙),https://music.youtube.com/watch?v=qlKalgadgqM,2024-10-16T09:56:25.828Z,緑仙 / Ryushen
ラヴィ / 猫又おかゆ (Cover),https://music.youtube.com/watch?v=761Q37SNuSM,2024-10-16T09:53:21.478Z,Okayu Ch. 猫又おかゆ
シャルル　歌ってみたのはメガテラ･ゼロ,https://music.youtube.com/watch?v=VdKyMg-FhU4,2024-10-16T09:49:33.076Z,メガテラゼロ
アンノウン・マザーグース / Hoshimatic Project(Cover),https://music.youtube.com/watch?v=8bkICbOt1ck,2024-10-16T09:44:49.790Z,Suisei Channel
鬼ノ宴　うたった【島爺／SymaG】,https://music.youtube.com/watch?v=siJlAYnw5vE,2024-10-16T09:41:46.713Z,島爺/SymaG official
King Gnu - カメレオン,https://music.youtube.com/watch?v=BOrdMrh4uKg,2024-10-16T09:34:50.870Z,King Gnu official YouTube channel
米津玄師 - 春雷   Kenshi Yonezu - Shunrai,https://music.youtube.com/watch?v=zkNzxsaCunU,2024-10-16T09:29:53.634Z,Kenshi Yonezu  米津玄師
青のすみか / キタニタツヤ - Where Our Blue Is / Tatsuya Kitani,https://music.youtube.com/watch?v=zuoVd2QNxJo,2024-10-16T09:26:32.930Z,キタニタツヤ / Tatsuya Kitani
死ぬな！ / こっちのけんと MV,https://music.youtube.com/watch?v=Z2wKQLY1XcQ,2024-10-16T09:23:00.521Z,こっちのけんと
DUSTCELL - Void,https://music.youtube.com/watch?v=mVDJWjTiIOM,2024-10-16T09:20:09.197Z,DUSTCELL
花に風／初音ミク,https://music.youtube.com/watch?v=ixLrlhthgHs,2024-10-16T09:16:20.689Z,須田景凪 バルーン
ちっちゃな私／重音テトSV,https://music.youtube.com/watch?v=4aFC2oC-wHA,2024-10-16T09:12:29.333Z,マサラダ
YOASOBI「勇者」 Official Music Video／TVアニメ『葬送のフリーレン』オープニングテーマ,https://music.youtube.com/watch?v=OIBODIPC_8Y,2024-10-16T09:09:04.991Z,Ayase / YOASOBI
Prayer X / King Gnu (covered by 緑仙),https://music.youtube.com/watch?v=UnADsNNInUo,2024-10-16T09:05:46.667Z,緑仙 / Ryushen
よふかしのうた,https://music.youtube.com/watch?v=I3ly2rJorNY,2024-10-16T09:05:37.298Z,Creepy Nuts - Topic
Sunny,https://music.youtube.com/watch?v=mUSVav9pKO4,2024-10-16T08:17:22.025Z,Yorushika - Topic
Moonthief,https://music.youtube.com/watch?v=BQptAmHcvdI,2024-10-16T08:14:48.814Z,Tatsuya Kitani - Topic
なに笑ろとんねん,https://music.youtube.com/watch?v=J6gJckAJwDU,2024-10-16T08:14:42.389Z,Yoshino - Topic
Say What?,https://music.youtube.com/watch?v=iKbV_PZccts,2024-10-16T08:14:17.280Z,B小町 ルビー（CV：伊駒ゆりえ）、有馬かな（CV：潘めぐみ）、MEMちょ（CV：大久保瑠美） - Topic
SKETCH,https://music.youtube.com/watch?v=H4pIbNfYdhI,2024-10-16T08:01:58.296Z,Kiro Akiyama - Topic
飛燕,https://music.youtube.com/watch?v=sd8GNGuoqSc,2024-10-16T07:57:55.325Z,Kenshi Yonezu - Topic
Pale Blue,https://music.youtube.com/watch?v=6V-Qo43Mprw,2024-10-16T07:52:58.092Z,Kenshi Yonezu - Topic
革命,https://music.youtube.com/watch?v=EZqUQubPEGs,2024-10-16T07:50:12.819Z,MOROHA - Topic
㋰責任集合体,https://music.youtube.com/watch?v=8y3oP_vST2s,2024-10-16T07:33:51.802Z,masarada - Topic
フィクサー　歌ってみたのはメガテラ・ゼロ,https://music.youtube.com/watch?v=Num8ZWWmPhQ,2024-10-16T07:29:46.389Z,メガテラゼロ
more than words,https://music.youtube.com/watch?v=io9dufVkC8E,2024-10-16T07:24:57.420Z,Hitsujibungaku - Topic
ナイトルーティーン (cover),https://music.youtube.com/watch?v=gn2qvBKYrFE,2024-10-16T07:21:14.082Z,Tatsuya Kitani - Topic
睨めっ娘,https://music.youtube.com/watch?v=s2q7nA0rGkg,2024-10-16T07:18:33.447Z,Tomonari Sora - Topic
Cheers,https://music.youtube.com/watch?v=4-jj0XchwMg,2024-10-16T07:08:20.336Z,MAISONdes  - Topic
痛いの痛いの飛んでいけ,https://music.youtube.com/watch?v=qX2nqWfQOU8,2024-10-16T07:04:44.283Z,TOOBOE - Topic
Doughnut Hole (Cover),https://music.youtube.com/watch?v=UE5-ydAIqIE,2024-10-16T06:52:29.393Z,Kenshi Yonezu - Topic
BRAIN,https://music.youtube.com/watch?v=vqsdUXUxdq8,2024-10-16T06:49:52.236Z,Kanaria - Topic
女王蜂『メフィスト(Mephisto)』Official MV,https://music.youtube.com/watch?v=Yo83M-KOc7k,2024-10-15T15:25:12.163Z,女王蜂 / QUEEN BEE official YouTube channel
TK from 凛として時雨 『unravel』 Music Video(Full Size),https://music.youtube.com/watch?v=Fve_lHIPa-I,2024-10-15T15:17:17.076Z,凛として時雨 Official Channel
Cinnamon / キタニタツヤ – Cinnamon / Tatsuya Kitani,https://music.youtube.com/watch?v=T2-4ut_cLeU,2024-10-15T15:13:07.811Z,キタニタツヤ / Tatsuya Kitani
【Kanaria】大脳的なランデブー,https://music.youtube.com/watch?v=GmU8KIfhmpQ,2024-10-15T15:10:54.529Z,Kanaria
モエチャッカファイア / 弌誠：MUSIC VIDEO,https://music.youtube.com/watch?v=wZlv3qDPfjk,2024-10-15T15:08:18.619Z,弌誠
命ばっかり / ぬゆり(cover) - Eve,https://music.youtube.com/watch?v=5CjA4W6BJeU,2024-10-15T15:04:06.539Z,Eve
ずっと真夜中でいいのに。『お勉強しといてよ』MV (ZUTOMAYO – STUDY ME),https://music.youtube.com/watch?v=Atvsg_zogxo,2024-10-15T14:59:17.690Z,ずっと真夜中でいいのに。 ZUTOMAYO
米津玄師  - M八七 　Kenshi Yonezu - M87,https://music.youtube.com/watch?v=Zhx1n6uvgUE,2024-10-15T14:54:38.432Z,Kenshi Yonezu  米津玄師
King Gnu - 三文小説,https://music.youtube.com/watch?v=Y8HeOA95UzQ,2024-10-15T14:49:56.183Z,King Gnu official YouTube channel
秋山黄色『SKETCH』,https://music.youtube.com/watch?v=M0cHair48Jg,2024-10-15T14:45:40.890Z,秋山黄色
King Gnu - Prayer X,https://music.youtube.com/watch?v=L-Bzhpm8h0o,2024-10-15T14:42:20.972Z,PERIMETRON
夜明けと蛍 / ナブナ,https://music.youtube.com/watch?v=nDbNRb9gOr4,2024-10-15T13:01:20.363Z,ヨルシカ / n-buna Official
Hyakki Yakou,https://music.youtube.com/watch?v=X-7cG-SVGA0,2024-10-15T12:52:48.819Z,Kenshi Yonezu - Topic
HELP!!,https://music.youtube.com/watch?v=z2tDtdHHAHg,2024-10-15T12:52:20.423Z,Kobo Kanaeru - Topic
Zillion playerZ,https://music.youtube.com/watch?v=il9Jhd8Staw,2024-10-15T12:49:03.237Z,FAKE TYPE. - Topic
Kimi To Hitsuji To Ao,https://music.youtube.com/watch?v=mcjIPJ_Ul0M,2024-10-15T12:43:08.873Z,RADWIMPS - Topic
Rasen,https://music.youtube.com/watch?v=Ks-o9_-tNxU,2024-10-15T12:39:17.611Z,jon-YAKITORY - Topic
たりないふたり,https://music.youtube.com/watch?v=OiptKns1l4A,2024-10-15T12:32:05.251Z,Creepy Nuts - Topic
カーテンコール,https://music.youtube.com/watch?v=gpdh9AUzQjY,2024-10-15T12:28:02.403Z,Yuuri - Topic
スカー,https://music.youtube.com/watch?v=IiWcLsSdQcw,2024-10-15T12:23:42.510Z,Tatsuya Kitani - Topic
花占い,https://music.youtube.com/watch?v=3UbBjzFDkd4,2024-10-15T12:20:14.831Z,Vaundy - Topic
FightSong,https://music.youtube.com/watch?v=5vzFJ_CmlKc,2024-10-15T12:16:45.997Z,Eve - Topic
花の塔,https://music.youtube.com/watch?v=H2r25lVcIHw,2024-10-15T12:12:10.351Z,Sayuri - Topic
快晴,https://music.youtube.com/watch?v=XTLLVJxcdDQ,2024-10-15T12:07:46.737Z,Orangestar - Topic
革命,https://music.youtube.com/watch?v=EZqUQubPEGs,2024-10-15T12:02:58.658Z,MOROHA - Topic
Just 1dB Louder (feat. 初音ミク),https://music.youtube.com/watch?v=8AwvpoUhDO4,2024-10-15T12:02:31.883Z,IOSYS TRAX - Topic
どうにかなっちゃいそう！,https://music.youtube.com/watch?v=HCWhRiUdm-w,2024-10-15T11:59:56.818Z,NOMELON NOLEMON - Topic
Allegro,https://music.youtube.com/watch?v=f9K_n8X4g68,2024-10-15T11:56:29.637Z,Midnight Grand Orchestra - Topic
メロドラマ,https://music.youtube.com/watch?v=gKWCVWDpEf8,2024-10-15T11:52:42.056Z,natori - Topic
レクイエム,https://music.youtube.com/watch?v=ZfdH5pj7Lc8,2024-10-15T11:50:04.605Z,Kanaria - Topic
ファタール - Fatal,https://music.youtube.com/watch?v=WYX0IchKtj8,2024-10-15T11:46:25.451Z,GEMN - Topic
ひゅるりらぱっぱ,https://music.youtube.com/watch?v=U6Gmj32FID0,2024-10-15T11:43:05.513Z,tuki. - Topic
おべか (すりぃ ver.),https://music.youtube.com/watch?v=NH2ioMsQFFM,2024-10-15T11:40:05.570Z,すりぃ - Topic
ODD NUMBER,https://music.youtube.com/watch?v=w7GgAvVy6-M,2024-10-15T11:36:55.717Z,Yoshino - Topic
Teenage Blue,https://music.youtube.com/watch?v=xvBhmwWbh7I,2024-10-15T11:33:10.140Z,Eve - Topic
ナラティブ,https://music.youtube.com/watch?v=JDTwXb22WkM,2024-10-15T11:29:52.273Z,Tsukuyomi - Topic
Columbus,https://music.youtube.com/watch?v=N1XUt-ZcOf4,2024-10-15T11:26:05.142Z,Mrs.GREEN APPLE - Topic
Hikikomori,https://music.youtube.com/watch?v=RjCSmCLtOIs,2024-10-15T11:23:05.643Z,AKASAKI - Topic
Aporia,https://music.youtube.com/watch?v=JKAv4UIENg4,2024-10-15T11:19:15.447Z,Yorushika - Topic
Dec.,https://music.youtube.com/watch?v=QchJlm1nw04,2024-10-15T11:17:02.541Z,Kanaria - Topic
いらないもの,https://music.youtube.com/watch?v=QDR-63nrdlE,2024-10-15T11:13:56.750Z,Tatsuya Kitani - Topic
Same Blue,https://music.youtube.com/watch?v=hID1Wt1ByEQ,2024-10-15T11:09:58.958Z,OFFICIAL HIGE DANDISM - Topic
Metrocity,https://music.youtube.com/watch?v=vxPmk8ueQ1c,2024-10-15T11:06:38.426Z,natori - Topic
Deadline Syndrome,https://music.youtube.com/watch?v=05yw0gdT4W8,2024-10-15T11:03:49.347Z,irom - Topic
BRAIN,https://music.youtube.com/watch?v=vqsdUXUxdq8,2024-10-15T11:01:12.302Z,Kanaria - Topic
Kira Killer,https://music.youtube.com/watch?v=63jyvqeSQKQ,2024-10-14T08:58:58.600Z,ZUTOMAYO - Topic
トウキョウ・シャンディ・ランデヴ,https://music.youtube.com/watch?v=VNJ4wOBZShM,2024-10-14T08:55:53.528Z,MAISONdes  - Topic
Amefuri Fujin,https://music.youtube.com/watch?v=OlVpfcVTgQ4,2024-10-14T08:55:49.010Z,Kenshi Yonezu - Topic
Overflow,https://music.youtube.com/watch?v=EsflrwOsYoE,2024-10-14T08:55:45.301Z,King Gnu - Topic
CHARM,https://music.youtube.com/watch?v=P1XwWRjbWeY,2024-10-14T08:46:03.754Z,WANIMA - Topic
DUNE feat.Hatsune Miku,https://music.youtube.com/watch?v=HBuKgYt4aeM,2024-10-14T08:38:14.926Z,Kenshi Yonezu - Topic
ナンセンス文学,https://music.youtube.com/watch?v=b2oc4ZG807s,2024-10-14T08:34:50.600Z,Eve - Topic
金木犀 (feat. Ado),https://music.youtube.com/watch?v=81IZf1_D8So,2024-10-14T08:34:45.758Z,WhaleDontSleep - Topic
Inferno,https://music.youtube.com/watch?v=4u4muFfkbJQ,2024-10-14T08:32:52.407Z,Mrs.GREEN APPLE - Topic
TOXIC BOY,https://music.youtube.com/watch?v=pfpVDGZ3Kk4,2024-10-14T08:32:47.361Z,Kenshi Yonezu - Topic
Pai,https://music.youtube.com/watch?v=lDS6YnthJk0,2024-10-14T08:32:42.340Z,RADWIMPS - Topic
言って。,https://music.youtube.com/watch?v=WHdL2vstvL8,2024-10-14T08:32:10.135Z,Yorushika - Topic
ウルトラトレーラー,https://music.youtube.com/watch?v=Erj1eJzk_i4,2024-10-14T08:32:06.281Z,masarada - Topic
Downtown,https://music.youtube.com/watch?v=3St1bjH0f34,2024-10-14T08:32:02.736Z,yama - Topic
バカになって,https://music.youtube.com/watch?v=KZYGe3nZL_g,2024-10-14T08:31:59.133Z,すりぃ - Topic
春嵐,https://music.youtube.com/watch?v=ECQj6StN6tU,2024-10-14T08:31:03.847Z,John - Topic
乙女解剖,https://music.youtube.com/watch?v=c1DBnfih3-4,2024-10-14T08:31:00.092Z,DECO*27 - Topic
Humanoid,https://music.youtube.com/watch?v=dMVxF1Wkjf4,2024-10-14T08:30:54.949Z,ZUTOMAYO - Topic
ダンスロボットダンス,https://music.youtube.com/watch?v=J6T-SlyAKuE,2024-10-14T08:30:51.029Z,Nayutalien - Topic
スターマーカー,https://music.youtube.com/watch?v=JiVXh3hsI4k,2024-10-14T08:30:45.907Z,KANA-BOON - Topic
PINK,https://music.youtube.com/watch?v=VQsR_wxbvpI,2024-10-14T08:30:30.374Z,Tatsuya Kitani - Topic
ベノム（feat. flower）,https://music.youtube.com/watch?v=7ZfOcMF4siI,2024-10-14T08:30:27.084Z,Kairiki Bear - Topic
1000年生きてる,https://music.youtube.com/watch?v=oaM4Bc9eKMA,2024-10-14T08:28:51.762Z,Iyowa - Topic
雨とペトラ,https://music.youtube.com/watch?v=jsDGb3if9bw,2024-10-14T08:25:19.388Z,Eve - Topic
愛麗絲（正式表記はAliceの中国語簡体字表記となります。）,https://music.youtube.com/watch?v=ZyxiTEyDrM0,2024-10-14T08:22:09.439Z,Kenshi Yonezu - Topic
ラストリゾート,https://music.youtube.com/watch?v=pbvghdehgkk,2024-10-14T08:19:01.350Z,Ayase - Topic
ラグトレイン,https://music.youtube.com/watch?v=VfBswbj1824,2024-10-14T08:14:49.888Z,Inabakumori - Topic
MAD HEAD LOVE,https://music.youtube.com/watch?v=kvvpD5ol4jM,2024-10-14T08:11:12.136Z,Kenshi Yonezu - Topic
NIGHT ON THE PLANET,https://music.youtube.com/watch?v=Uc6EFPRcitA,2024-10-14T08:07:21.887Z,CreepHyp - Topic
mabataki,https://music.youtube.com/watch?v=St7zJORL0gs,2024-10-14T08:03:15.889Z,Vaundy - Topic
Pale Blue,https://music.youtube.com/watch?v=6V-Qo43Mprw,2024-10-14T07:58:18.787Z,Kenshi Yonezu - Topic
Edison,https://music.youtube.com/watch?v=lhkYc1b5EPI,2024-10-14T07:57:18.504Z,WEDNESDAY CAMPANELLA - Topic
Beautiful Fin,https://music.youtube.com/watch?v=n2m9ebS3tEo,2024-10-14T07:52:11.322Z,Spitz - Topic
傾城大黒舞,https://music.youtube.com/watch?v=-oAvv5dkMzU,2024-10-14T07:52:07.289Z,QUEEN BEE - Topic
聖槍爆裂ボーイ,https://music.youtube.com/watch?v=EE6mEAvygQg,2024-10-14T07:52:03.297Z,Release - Topic
廻廻奇譚（りぶcover）,https://music.youtube.com/watch?v=hIU3bgJz82c,2024-10-14T07:48:00.511Z,Rib - Topic
革命,https://music.youtube.com/watch?v=EZqUQubPEGs,2024-10-14T07:43:12.174Z,MOROHA - Topic
【Kanaria】BRAIN,https://music.youtube.com/watch?v=h4HkXR3NSI4,2024-10-14T07:40:48.894Z,Kanaria
BRAIN,https://music.youtube.com/watch?v=vqsdUXUxdq8,2024-10-14T07:40:34.582Z,Kanaria - Topic
Teenage Blue,https://music.youtube.com/watch?v=xvBhmwWbh7I,2024-10-14T07:10:51.765Z,Eve - Topic
アルビレオ,https://music.youtube.com/watch?v=wlfs-kUra74,2024-10-14T07:07:23.567Z,Rokudenashi - Topic
POP IN 2,https://music.youtube.com/watch?v=QgxYScXawEE,2024-10-14T07:07:18.077Z,B小町 ルビー（CV：伊駒ゆりえ）、有馬かな（CV：潘めぐみ）、MEMちょ（CV：大久保瑠美） - Topic
ITAZURA,https://music.youtube.com/watch?v=xSqZieSmdQg,2024-10-14T06:56:37.141Z,SUKIMASWITCH - Topic
Yui,https://music.youtube.com/watch?v=ZBl3mVu408k,2024-10-14T06:56:34.488Z,Saucy Dog - Topic
NIGHT DANCER,https://music.youtube.com/watch?v=0t0HtFYjcU8,2024-10-14T06:52:12.372Z,imase - Topic
Anarchy,https://music.youtube.com/watch?v=Qt3KF5_4k0s,2024-10-14T06:22:07.404Z,OFFICIAL HIGE DANDISM - Topic
DAYBREAK FRONTLINE,https://music.youtube.com/watch?v=VrGvHZuSfOs,2024-10-14T06:20:09.895Z,Wolpis Carter - Topic
不老不死 ALBUM Ver.,https://music.youtube.com/watch?v=OWrwbjH9n88,2024-10-14T06:15:51.670Z,Losstime Life - Topic
Two Creatures,https://music.youtube.com/watch?v=VCFt3sToceI,2024-10-14T06:11:18.675Z,KAMI WA SAIKORO WO FURANAI - Topic
Re:Re:,https://music.youtube.com/watch?v=HpGKa2qXhdk,2024-10-14T06:06:11.569Z,kessoku band - Topic
オーバーフロー,https://music.youtube.com/watch?v=iMserniOMs0,2024-10-14T06:01:57.774Z,noiseless-world - Topic
"Nanndemonaiyo,",https://music.youtube.com/watch?v=Kg50ItKY1SY,2024-10-14T05:54:24.787Z,Macaroni Empitsu - Topic
アイウエ,https://music.youtube.com/watch?v=pf1PKT-KuoY,2024-10-14T05:50:42.612Z,MAISONdes  - Topic
かつて天才だった俺たちへ - From THE FIRST TAKE,https://music.youtube.com/watch?v=6H-EMjAK130,2024-10-14T05:47:08.558Z,Creepy Nuts - Topic
錠剤,https://music.youtube.com/watch?v=jRK3iWhQOqE,2024-10-14T05:43:43.726Z,TOOBOE - Topic
Byoushinwo Kamu,https://music.youtube.com/watch?v=0ad7f0H5wmY,2024-10-14T05:39:25.103Z,ZUTOMAYO - Topic
Yoruni Kazoete,https://music.youtube.com/watch?v=PZNJBDNc5TY,2024-10-14T05:35:38.393Z,MOROHA - Topic
Eve - Kaishingeki Acoustic ver. 「会心劇 アコースティックVer.」,https://music.youtube.com/watch?v=3hCy3uQ-AS4,2024-10-14T05:28:49.837Z,Enzo Luigi
灰色と青 (+ 菅田将暉),https://music.youtube.com/watch?v=uoPJTR3YnmY,2024-10-14T05:23:17.889Z,Kenshi Yonezu - Topic
鬼ノ宴,https://music.youtube.com/watch?v=LqORo58AIlo,2024-10-14T05:20:21.854Z,Tomonari Sora - Topic
RAGE OF DUST,https://music.youtube.com/watch?v=jiz-P61lrVk,2024-10-14T05:17:00.774Z,SPYAIR - Topic
Setting Sun,https://music.youtube.com/watch?v=hcb_QNndmsc,2024-10-14T05:13:39.014Z,Yorushika - Topic
敗北の少年,https://music.youtube.com/watch?v=3Mjs40jucoM,2024-10-14T05:09:38.958Z,PENGUIN RESEARCH - Topic
【VOCALOID】メランコリーキッチン/ 米津玄師 (RetakeVer.)【COVER】,https://music.youtube.com/watch?v=E8lUx37nC5I,2024-10-14T05:06:00.402Z,波海
Summering,https://music.youtube.com/watch?v=woAYbiI3tL8,2024-10-14T05:00:48.494Z,JIN - Topic
祝福,https://music.youtube.com/watch?v=2eNEQ0cQtkI,2024-10-14T04:57:32.485Z,YOASOBI - Topic
Pretender,https://music.youtube.com/watch?v=37W7Y2RRyiM,2024-10-14T04:52:05.976Z,OFFICIAL HIGE DANDISM - Topic
燈,https://music.youtube.com/watch?v=yFRNB8Jji4Y,2024-10-14T04:48:07.072Z,崎山蒼志 - Topic
【オリジナルMV】馬鹿 歌いました【Ado】,https://music.youtube.com/watch?v=aOIrxUTBRgs,2024-10-14T04:44:46.119Z,Ado
青のすみか,https://music.youtube.com/watch?v=7hOXAXR8UFM,2024-10-14T04:29:05.611Z,Tatsuya Kitani - Topic
往生際の意味を知れ！,https://music.youtube.com/watch?v=vHDWTLshQXE,2024-10-14T04:23:47.346Z,TOOBOE - Topic
まにまに,https://music.youtube.com/watch?v=uV4Wr7FneUQ,2024-10-14T04:19:18.598Z,r-906 - Topic
ドーナツホール / ハチ  (covered by 緑仙),https://music.youtube.com/watch?v=r5KSR-5qmSU,2024-10-14T04:15:49.329Z,緑仙 / Ryushen
Zenzenzense (Movie Version),https://music.youtube.com/watch?v=S5v76jyzHGg,2024-10-14T04:15:16.611Z,RADWIMPS - Topic
Melancholy Kitchen,https://music.youtube.com/watch?v=0GEoiLdCkUM,2024-10-14T03:28:38.393Z,Kenshi Yonezu - Topic
Beautiful World ‐ Cover,https://music.youtube.com/watch?v=5_MqAxaOmno,2024-10-14T03:23:41.595Z,𓆑
花瓶に触れた歌ってみたのはメガテラ・ゼロ,https://music.youtube.com/watch?v=8xi4m-CzuJU,2024-10-14T03:19:58.748Z,メガテラゼロ
ビビデバ,https://music.youtube.com/watch?v=xRl-RPv5bU8,2024-10-14T03:17:13.418Z,Hoshimachi Suisei - Topic
【歌ってみた】 快晴 (Orangestar)【フレン・E・ルスタリオ/にじさんじ】,https://music.youtube.com/watch?v=S9sd_HvFB9k,2024-10-14T03:12:46.696Z,フレン・E・ルスタリオ
Avant,https://music.youtube.com/watch?v=NBo4E1cuMyI,2024-10-14T03:09:22.899Z,Eve - Topic
Inferno,https://music.youtube.com/watch?v=wNjvuRZtQeI,2024-10-14T03:05:50.138Z,Mrs.GREEN APPLE - Topic
CHAMELEON,https://music.youtube.com/watch?v=W5h9h-HZLD0,2024-10-14T03:02:38.410Z,King Gnu - Topic
傘 / King Gnu (covered by 緑仙),https://music.youtube.com/watch?v=YDmrR463jfc,2024-10-14T02:59:09.558Z,緑仙 / Ryushen
Once Upon a Night,https://music.youtube.com/watch?v=kdSxqVvp3oY,2024-10-14T02:43:20.942Z,Billyrrom - Topic
Acacia,https://music.youtube.com/watch?v=4dnT-kKIO6Y,2024-10-14T02:43:16.961Z,BUMP OF CHICKEN - Topic
biscuit,https://music.youtube.com/watch?v=BmeNIBX1sxw,2024-10-14T02:43:12.119Z,Watashi Kobayashi - Topic
恋の終わり,https://music.youtube.com/watch?v=1AHvMCf-ijI,2024-10-14T02:31:35.777Z,yumeno. - Topic
Lilac,https://music.youtube.com/watch?v=DO_aopUeFnw,2024-10-14T02:26:38.301Z,Mrs.GREEN APPLE - Topic
アイデア,https://music.youtube.com/watch?v=_U8Pffjw-_o,2024-10-14T02:26:35.159Z,Laura day romance - Topic
ミュージック・アワー,https://music.youtube.com/watch?v=vOAh5BB4gyg,2024-10-14T02:26:31.713Z,Porno Graffitti - Topic
『バッハの旋律を夜に聴いたせいです。』,https://music.youtube.com/watch?v=VNQB91Ra_rs,2024-10-14T02:26:23.638Z,sakanaction - Topic
千両役者 (King Gnu Dome Tour THE GREATEST UNKNOWN at TOKYO DOME),https://music.youtube.com/watch?v=E1X7pJd5z-4,2024-10-14T02:26:09.450Z,King Gnu - Topic
世界 feat. Moto from Chilli Beans. & Who-ya Extended,https://music.youtube.com/watch?v=N9yBsVJDUT4,2024-10-14T02:23:00.626Z,Moto from Chilli Beans. - Topic
